Авиамоторная;37.6904011293;55.7516227366;26;monolith;None;20.5;1;300357965;45.8;flat;26;13.8;22121400
Авиамоторная;37.699741;55.749714;28;None;2021;None;2;301154238;50.0;flat;7;None;28300000
Авиамоторная;37.6904011293;55.7516227366;25;monolith;None;16.9;1;300358029;41.0;flat;11;13.0;20787000
Авиамоторная;37.707009;55.751725;10;monolith;2019;None;1;301045594;41.8;flat;2;None;18799999
Авиамоторная;37.6965109035;55.7532442159;11;monolith;None;13.2;1;294513523;52.6;flat;11;26.4;21292480
Авиамоторная;37.740444;55.759243;7;monolith;2017;10.0;1;299050943;34.0;flat;5;20.0;16900000
Авиамоторная;37.6895080934;55.752530851;27;monolith;None;27.3;1;300357630;53.9;flat;12;14.1;25090450
Авиамоторная;37.70443;55.746289;14;brick;1976;9.0;2;298243766;53.0;flat;14;32.0;17500000
Авиамоторная;37.6904011293;55.7516227366;25;monolith;None;18.9;1;300358031;43.0;flat;5;14.0;21362400
Авиамоторная;37.701331;55.74526;14;monolith;2023;12.7;1;294632910;41.4;flat;2;18.7;13500000
Авиамоторная;37.6910374791;55.7529277318;27;monolith;None;16.9;1;300357935;39.4;flat;27;12.6;21169620
Авиамоторная;37.702077;55.751898;27;monolith;2019;15.0;2;301123860;73.5;flat;6;55.0;42300000
Авиамоторная;37.6965109035;55.7532442159;24;monolith;None;20.4;2;300357436;64.7;flat;14;29.2;27018720
Авиамоторная;37.715336;55.749157;6;None;1930;16.5;2;294488612;79.0;flat;1;36.4;18300000
Авиамоторная;37.6895080934103;55.7525308509895;27;monolith;None;16.2;2;300357620;58.3;flat;11;24.5;27348530
Авиамоторная;37.706973;55.75323;23;None;2018;20.4;2;300028084;47.6;flat;21;17.3;20500000
Авиамоторная;37.7061424881;55.7573786224;26;monolith;None;None;1;300192182;34.3;flat;10;None;16600102
Авиамоторная;37.706613;55.756184;26;None;2023;5.0;2;300254730;40.0;flat;3;18.0;21800000
Авиамоторная;37.705841;55.766597;18;monolith;None;None;2;294253515;61.14;flat;3;None;25418037
Авиамоторная;37.703775;55.751447;27;monolith;2023;10.0;1;295332938;35.0;flat;24;14.0;16700000
Авиамоторная;37.7061424881;55.7573786224;26;monolith;None;None;1;299702540;39.8;flat;20;None;18553068
Авиамоторная;37.705221;55.767185;20;monolith;2016;14.0;1;213026491;40.0;flat;16;18.0;18500000
Авиамоторная;37.7061424881;55.7573786224;26;monolith;None;None;2;300192181;52.3;flat;19;None;24192698
Авиамоторная;37.714411;55.753265999999996;12;panel;2000;10.7;2;284622289;60.9;flat;12;31.9;19550000
Авиамоторная;37.7061424881;55.7573786224;26;monolith;None;None;2;299702515;56.1;flat;2;None;25286233
Авиамоторная;37.702077;55.751898;27;monolith;2019;10.0;1;277185426;37.0;flat;13;12.0;19700000
Авиамоторная;37.7061424881;55.7573786224;26;monolith;None;None;1;299702547;39.0;flat;23;None;17710601
Авиамоторная;37.706973;55.75323;23;monolith;2018;10.0;1;301036854;36.0;flat;3;21.0;16790000
Авиамоторная;37.7061424881;55.7573786224;26;monolith;None;None;1;299702562;37.0;flat;26;None;18779331
Авиамоторная;37.710096;55.751281;10;panel;2021;11.4;1;296599426;38.6;flat;9;17.6;18500000
Авиамоторная;37.703775;55.751447;27;monolith;None;16.0;2;296649512;60.0;flat;19;36.0;23500000
Авиамоторная;37.717303;55.758205;5;None;1958;7.6;2;300667933;58.0;flat;1;None;20000000
Авиамоторная;37.700137;55.752379;13;monolith;2019;40.0;2;293573292;89.6;flat;13;26.0;55000000
Авиамоторная;37.70011;55.750317;28;None;2021;12.0;2;301026669;58.4;flat;19;32.0;23000000
Авиамоторная;37.70011;55.750317;20;monolithBrick;2021;None;1;293549176;38.0;flat;10;17.5;17500000
Авиамоторная;37.705679;55.750859;27;None;2023;10.0;2;300255349;56.0;flat;5;30.0;22300000
Авиамоторная;37.703775;55.751447;30;None;2022;6.0;1;299832273;26.4;flat;2;14.0;17700000
Авиамоторная;37.706622;55.750844;26;None;2023;13.7;2;300936752;57.5;flat;10;26.5;23500000
Авиамоторная;37.703775;55.751447;29;None;2023;6.0;2;298101055;40.9;flat;4;None;21500000
Авиамоторная;37.706622;55.750844;26;monolith;2023;13.7;2;301084020;57.5;flat;10;26.5;23500000
Авиамоторная;37.704691;55.757749;20;monolith;2022;11.3;2;300571546;74.0;flat;18;35.0;27000000
Авиамоторная;37.687111;55.748022;27;None;None;7.0;1;297303424;27.0;flat;14;12.0;13350000
Авиамоторная;37.703775;55.751447;29;monolith;None;19.7;2;292001606;60.0;flat;20;29.0;22700000
Авиамоторная;37.700137;55.752379;17;monolith;2019;16.0;2;298721067;66.7;flat;2;36.0;33900000
Железнодорожная;38.684007;55.325103;2;brick;1953;None;2;292945283;47.0;flat;1;None;3900000
Авиамоторная;37.706622;55.75;28;monolith;2023;11.0;2;300700612;59.0;flat;5;28.0;30000000
Авиамоторная;37.6911851725965;55.7500052956794;14;monolith;None;13.0;1;295653937;38.0;flat;4;16.2;16700000
Авиамоторная;37.706622;55.750844;26;monolith;2023;None;1;297307585;38.0;flat;16;None;17000000
Авиамоторная;37.697846;55.751979;23;monolith;2019;17.0;2;293912417;96.8;flat;14;71.0;46700000
Авиамоторная;37.703775;55.751447;27;monolith;2023;18.2;2;297941454;54.2;flat;9;24.5;24000000
Авиамоторная;37.704862;55.751041;27;monolith;2023;13.8;1;298444597;38.7;flat;26;16.7;16700000
Авиамоторная;37.705958;55.755636;26;monolith;2022;24.0;2;294557496;65.0;flat;25;29.2;25900000
Авиамоторная;37.706613;55.756184;26;monolith;2023;21.8;1;300996759;41.8;flat;11;12.4;22000000
Авиамоторная;37.706613;55.756184;26;monolith;2023;21.7;1;300952179;41.8;flat;16;12.2;20690000
Авиамоторная;37.703775;55.751447;29;None;2022;9.1;1;298982373;36.0;flat;11;17.0;20990000
Авиамоторная;37.705679;55.750859;27;monolith;2023;10.4;2;300301965;72.6;flat;7;41.3;28500000
Авиамоторная;37.687866;55.749167;14;monolith;None;5.7;1;295832597;30.0;flat;5;14.8;16000000
Авиамоторная;37.706622;55.750844;26;monolith;None;12.4;1;299007541;35.0;flat;24;12.5;17000000
Авиамоторная;37.703775;55.751447;27;monolith;2022;10.0;1;297423519;28.4;flat;2;13.4;17700000
Авиамоторная;37.705958;55.755636;26;monolith;2022;15.0;2;297471060;66.0;flat;22;35.0;25600000
Авиамоторная;37.700595;55.749435;28;monolith;2021;19.6;1;299691659;42.4;flat;8;17.8;19000000
Авиамоторная;37.702104;55.750499;27;monolith;2023;10.4;2;298811816;72.0;flat;11;None;29000000
Авиамоторная;37.703775;55.751447;30;monolith;2022;7.9;1;301156791;28.4;flat;2;15.5;19950000
